source,destination,duration
"[""87b9168b1ffffff"", ""87b916134ffffff"", ""driving""]",2460.3
"[""87b9168b1ffffff"", ""87b916135ffffff"", ""driving""]",2654.7
"[""87b9168b1ffffff"", ""87b916126ffffff"", ""driving""]",2464.2
"[""87b9168b1ffffff"", ""87b916124ffffff"", ""driving""]",2175.7
"[""87b9168b1ffffff"", ""87b91688bffffff"", ""driving""]",2519.8
"[""87b9168b1ffffff"", ""87b916889ffffff"", ""driving""]",2488.6
"[""87b9168b1ffffff"", ""87b9168f2ffffff"", ""driving""]",2628.4
"[""87b9168b1ffffff"", ""87b9168f0ffffff"", ""driving""]",4093.6
"[""87b9168b1ffffff"", ""87b9168f4ffffff"", ""driving""]",2583.8
"[""87b9168b1ffffff"", ""87b91681affffff"", ""driving""]",2402
"[""87b9168b1ffffff"", ""87b91681effffff"", ""driving""]",2437.2
"[""87b9168b1ffffff"", ""87b916811ffffff"", ""driving""]",2460.3
"[""87b9168b1ffffff"", ""87b916815ffffff"", ""driving""]",2888.6
"[""87b9168b1ffffff"", ""87b916833ffffff"", ""driving""]",2722.8
"[""87b9168b1ffffff"", ""87b916832ffffff"", ""driving""]",2829.1
"[""87b9168b1ffffff"", ""87b91698dffffff"", ""driving""]",3691.3
"[""87b9168b1ffffff"", ""87b91698cffffff"", ""driving""]",3284.4
"[""87b9168b1ffffff"", ""87b916981ffffff"", ""driving""]",5431.8
"[""87b9168eeffffff"", ""87b916803ffffff"", ""driving""]",1445.6
"[""87b9168eeffffff"", ""87b91681cffffff"", ""driving""]",1412.2
"[""87b9168eeffffff"", ""87b91681effffff"", ""driving""]",1512.9
"[""87b9168eeffffff"", ""87b9168adffffff"", ""driving""]",1470.4
"[""87b9168eeffffff"", ""87b9168abffffff"", ""driving""]",1508.4
"[""87b9168eeffffff"", ""87b91688dffffff"", ""driving""]",1573.4
"[""87b9168eeffffff"", ""87b916889ffffff"", ""driving""]",1575.8
"[""87b9168eeffffff"", ""87b9168d6ffffff"", ""driving""]",1746.4
"[""87b9168eeffffff"", ""87b9168d2ffffff"", ""driving""]",1628.2
"[""87b9168eeffffff"", ""87b91612cffffff"", ""driving""]",1665.3
"[""87b9168eeffffff"", ""87b91612dffffff"", ""driving""]",1729.2
"[""87b9168eeffffff"", ""87b9168daffffff"", ""driving""]",2056.7
"[""87b9168eeffffff"", ""87b9168dbffffff"", ""driving""]",3440.6
"[""87b9168eeffffff"", ""87b916166ffffff"", ""driving""]",3220.1
"[""87b9168eeffffff"", ""87b916870ffffff"", ""driving""]",1247.3
"[""87b9168eeffffff"", ""87b916876ffffff"", ""driving""]",1344.1
"[""87b9168eeffffff"", ""87b91682bffffff"", ""driving""]",1445.6
"[""87b9168eeffffff"", ""87b91682affffff"", ""driving""]",1559.7
"[""87b916909ffffff"", ""87b9169adffffff"", ""driving""]",1644.8
"[""87b916909ffffff"", ""87b9169a9ffffff"", ""driving""]",1884.1
"[""87b916909ffffff"", ""87b916836ffffff"", ""driving""]",2365
"[""87b916909ffffff"", ""87b916832ffffff"", ""driving""]",1725.4
"[""87b916909ffffff"", ""87b916833ffffff"", ""driving""]",1581.1
"[""87b916909ffffff"", ""87b916806ffffff"", ""driving""]",1393.4
"[""87b916909ffffff"", ""87b916800ffffff"", ""driving""]",1373.2
"[""87b916909ffffff"", ""87b91680cffffff"", ""driving""]",1539.7
"[""87b916909ffffff"", ""87b91680dffffff"", ""driving""]",1647.3
"[""87b916909ffffff"", ""87b916876ffffff"", ""driving""]",1706
"[""87b916909ffffff"", ""87b916874ffffff"", ""driving""]",1579.5
"[""87b916909ffffff"", ""87b91695bffffff"", ""driving""]",1577.9
"[""87b916909ffffff"", ""87b91696affffff"", ""driving""]",1721.3
"[""87b916909ffffff"", ""87b91696effffff"", ""driving""]",1671.9
"[""87b916909ffffff"", ""87b916961ffffff"", ""driving""]",1359.3
"[""87b916909ffffff"", ""87b916965ffffff"", ""driving""]",1524.7
"[""87b916909ffffff"", ""87be492cbffffff"", ""driving""]",1676.4
"[""87b916909ffffff"", ""87be492caffffff"", ""driving""]",1681.1
"[""87b916909ffffff"", ""87be492ddffffff"", ""driving""]",1607.5
"[""87b916909ffffff"", ""87be492dcffffff"", ""driving""]",1599.8
"[""87b916909ffffff"", ""87be492d1ffffff"", ""driving""]",2229.5
"[""87b916909ffffff"", ""87be492d0ffffff"", ""driving""]",3015.7
"[""87be492c5ffffff"", ""87b916921ffffff"", ""driving""]",2277.5
"[""87be492c5ffffff"", ""87b91692effffff"", ""driving""]",2385.8
"[""87be492c5ffffff"", ""87b916928ffffff"", ""driving""]",2296.9
"[""87be492c5ffffff"", ""87b916929ffffff"", ""driving""]",1594.7
"[""87be492c5ffffff"", ""87b916974ffffff"", ""driving""]",1328.6
"[""87be492c5ffffff"", ""87b916975ffffff"", ""driving""]",1402.7
"[""87be492c5ffffff"", ""87b916962ffffff"", ""driving""]",3735.6
"[""87be492c5ffffff"", ""87b916963ffffff"", ""driving""]",2126.1
"[""87be492c5ffffff"", ""87b916961ffffff"", ""driving""]",1720.2
"[""87be492c5ffffff"", ""87b914592ffffff"", ""driving""]",1770.3
"[""87be492c5ffffff"", ""87b914590ffffff"", ""driving""]",1637.8
"[""87be492c5ffffff"", ""87b914586ffffff"", ""driving""]",1431
"[""87be492c5ffffff"", ""87b914584ffffff"", ""driving""]",1147.1
"[""87be492c5ffffff"", ""87b9145a2ffffff"", ""driving""]",1024.1
"[""87be492c5ffffff"", ""87b9145a6ffffff"", ""driving""]",1259.5
"[""87be492c5ffffff"", ""87be49259ffffff"", ""driving""]",1209.1
"[""87be492c5ffffff"", ""87be4925dffffff"", ""driving""]",1303.4
"[""87be492c5ffffff"", ""87be49243ffffff"", ""driving""]",1621
"[""87b91680affffff"", ""87b916826ffffff"", ""driving""]",1395.8
"[""87b91680affffff"", ""87b916835ffffff"", ""driving""]",1387.4
"[""87b91680affffff"", ""87b916830ffffff"", ""driving""]",1407.5
"[""87b91680affffff"", ""87b916832ffffff"", ""driving""]",1273.3
"[""87b91680affffff"", ""87b916989ffffff"", ""driving""]",1332.5
"[""87b91680affffff"", ""87b91698bffffff"", ""driving""]",1254.1
"[""87b91680affffff"", ""87b9168a5ffffff"", ""driving""]",1251.4
"[""87b91680affffff"", ""87b9168a1ffffff"", ""driving""]",1259.2
"[""87b91680affffff"", ""87b9168aeffffff"", ""driving""]",1177.8
"[""87b91680affffff"", ""87b9168aaffffff"", ""driving""]",1016.6
"[""87b91680affffff"", ""87b91688cffffff"", ""driving""]",1236.1
"[""87b91680affffff"", ""87b916888ffffff"", ""driving""]",1140.7
"[""87b91680affffff"", ""87b916889ffffff"", ""driving""]",965.2
"[""87b91680affffff"", ""87b9168d5ffffff"", ""driving""]",861
"[""87b91680affffff"", ""87b9168c2ffffff"", ""driving""]",1030
"[""87b91680affffff"", ""87b91695effffff"", ""driving""]",1093.4
"[""87b91680affffff"", ""87b916953ffffff"", ""driving""]",1007.2
"[""87b91680affffff"", ""87b916952ffffff"", ""driving""]",1212.4
"[""87b91680affffff"", ""87b916825ffffff"", ""driving""]",1325.2
"[""87be492f1ffffff"", ""87b91692effffff"", ""driving""]",2247.5
"[""87be492f1ffffff"", ""87b916928ffffff"", ""driving""]",2511.7
"[""87be492f1ffffff"", ""87b916929ffffff"", ""driving""]",1937.2
"[""87be492f1ffffff"", ""87b916974ffffff"", ""driving""]",1671.1
"[""87be492f1ffffff"", ""87b916975ffffff"", ""driving""]",1745.2
"[""87be492f1ffffff"", ""87b916966ffffff"", ""driving""]",1684.8
"[""87be492f1ffffff"", ""87b916964ffffff"", ""driving""]",2356.4
"[""87be492f1ffffff"", ""87be492cbffffff"", ""driving""]",1847.4
"[""87be492f1ffffff"", ""87be492c9ffffff"", ""driving""]",2264.1
"[""87be492f1ffffff"", ""87b9145b2ffffff"", ""driving""]",2183.4
"[""87be492f1ffffff"", ""87b9145b0ffffff"", ""driving""]",1983.1
"[""87be492f1ffffff"", ""87b9145b4ffffff"", ""driving""]",1819
"[""87be492f1ffffff"", ""87be4925affffff"", ""driving""]",2038.4
"[""87be492f1ffffff"", ""87be4925effffff"", ""driving""]",2157.8
"[""87be492f1ffffff"", ""87be49251ffffff"", ""driving""]",1604.8
"[""87b916961ffffff"", ""87be492c0ffffff"", ""driving""]",1536.5
"[""87b916961ffffff"", ""87be492c2ffffff"", ""driving""]",1248.7
"[""87b916961ffffff"", ""87be492d1ffffff"", ""driving""]",1756.2
"[""87b916961ffffff"", ""87be492d3ffffff"", ""driving""]",2065.6
"[""87b916961ffffff"", ""87b916928ffffff"", ""driving""]",2003
"[""87b916961ffffff"", ""87b91692bffffff"", ""driving""]",1518.2
"[""87b916961ffffff"", ""87b91690dffffff"", ""driving""]",1644.4
"[""87b916961ffffff"", ""87b916956ffffff"", ""driving""]",1419
"[""87b916961ffffff"", ""87b916952ffffff"", ""driving""]",1267
"[""87b916961ffffff"", ""87b916953ffffff"", ""driving""]",1070.7
"[""87b916961ffffff"", ""87b91695effffff"", ""driving""]",1092.1
"[""87b916961ffffff"", ""87b9145a2ffffff"", ""driving""]",1007.5
"[""87b916961ffffff"", ""87b9145b5ffffff"", ""driving""]",1153.4
"[""87b916961ffffff"", ""87b9145b4ffffff"", ""driving""]",1366.8
"[""87b916961ffffff"", ""87be492e9ffffff"", ""driving""]",1563.8
"[""87b916961ffffff"", ""87be492eeffffff"", ""driving""]",2045.9
"[""87b916134ffffff"", ""87b9168b2ffffff"", ""driving""]",1406.5
"[""87b916134ffffff"", ""87b916d49ffffff"", ""driving""]",1462.2
"[""87b916134ffffff"", ""87b916c64ffffff"", ""driving""]",3056.3
"[""87b916134ffffff"", ""87b916129ffffff"", ""driving""]",1078.4
"[""87b916134ffffff"", ""87b91612dffffff"", ""driving""]",1033.5
"[""87b916134ffffff"", ""87b9168d3ffffff"", ""driving""]",1206.7
"[""87b916134ffffff"", ""87b9168d0ffffff"", ""driving""]",1205.1
"[""87b916134ffffff"", ""87b9168f2ffffff"", ""driving""]",1179.5
"[""87b916134ffffff"", ""87b9168f6ffffff"", ""driving""]",1264.2
"[""87b916134ffffff"", ""87b9168abffffff"", ""driving""]",1312.5
"[""87b916134ffffff"", ""87b9168aaffffff"", ""driving""]",1161
"[""87b916134ffffff"", ""87b916884ffffff"", ""driving""]",2001.8
"[""87b916134ffffff"", ""87b9168b0ffffff"", ""driving""]",1408.3
"[""87b9168c2ffffff"", ""87b91681effffff"", ""driving""]",1254.3
"[""87b9168c2ffffff"", ""87b9168adffffff"", ""driving""]",1233.2
"[""87b9168c2ffffff"", ""87b9168aaffffff"", ""driving""]",1200.2
"[""87b9168c2ffffff"", ""87b916881ffffff"", ""driving""]",1316.5
"[""87b9168c2ffffff"", ""87b916883ffffff"", ""driving""]",1385.4
"[""87b9168c2ffffff"", ""87b91689dffffff"", ""driving""]",1167.2
"[""87b9168c2ffffff"", ""87b916899ffffff"", ""driving""]",1166.4
"[""87b9168c2ffffff"", ""87b916126ffffff"", ""driving""]",972.6
"[""87b9168c2ffffff"", ""87b916104ffffff"", ""driving""]",1626.2
"[""87b9168c2ffffff"", ""87b916856ffffff"", ""driving""]",1458.2
"[""87b9168c2ffffff"", ""87b91680bffffff"", ""driving""]",1283
"[""87b9168c2ffffff"", ""87b91681dffffff"", ""driving""]",1244.3
"[""87b9168c2ffffff"", ""87b91681cffffff"", ""driving""]",1350.9
"[""87b916836ffffff"", ""87b91699affffff"", ""driving""]",2241.3
"[""87b916836ffffff"", ""87b9168b4ffffff"", ""driving""]",2459.2
"[""87b916836ffffff"", ""87b9168b5ffffff"", ""driving""]",2583.9
"[""87b916836ffffff"", ""87b9168a2ffffff"", ""driving""]",2322.6
"[""87b916836ffffff"", ""87b9168a3ffffff"", ""driving""]",2125.3
"[""87b916836ffffff"", ""87b9168aeffffff"", ""driving""]",2091.2
"[""87b916836ffffff"", ""87b9168a9ffffff"", ""driving""]",2217.2
"[""87b916836ffffff"", ""87b91681affffff"", ""driving""]",1920.5
"[""87b916836ffffff"", ""87b916818ffffff"", ""driving""]",1940
"[""87b916836ffffff"", ""87b91681dffffff"", ""driving""]",1846
"[""87b916836ffffff"", ""87b91680effffff"", ""driving""]",1930.8
"[""87b916836ffffff"", ""87b91680cffffff"", ""driving""]",1983.2
"[""87b916836ffffff"", ""87b91682bffffff"", ""driving""]",2100.7
"[""87b916836ffffff"", ""87b916828ffffff"", ""driving""]",2056.2
"[""87b916836ffffff"", ""87b91682cffffff"", ""driving""]",2098.7
"[""87b916836ffffff"", ""87b916952ffffff"", ""driving""]",2230.3
"[""87b916836ffffff"", ""87b916956ffffff"", ""driving""]",2379.3
"[""87b916836ffffff"", ""87b91690dffffff"", ""driving""]",2119
"[""87b916836ffffff"", ""87b91690cffffff"", ""driving""]",2066.1
"[""87b916836ffffff"", ""87b916901ffffff"", ""driving""]",2116.6
"[""87b91698dffffff"", ""87b9168b6ffffff"", ""driving""]",3182.5
"[""87b91698dffffff"", ""87b9168b0ffffff"", ""driving""]",2586.9
"[""87b91698dffffff"", ""87b916884ffffff"", ""driving""]",2687.3
"[""87b91698dffffff"", ""87b9168aaffffff"", ""driving""]",2274.3
"[""87b91698dffffff"", ""87b9168abffffff"", ""driving""]",2350.6
"[""87b91698dffffff"", ""87b9168a9ffffff"", ""driving""]",2278.5
"[""87b91698dffffff"", ""87b91681affffff"", ""driving""]",1981.8
"[""87b91698dffffff"", ""87b916818ffffff"", ""driving""]",2001.3
"[""87b91698dffffff"", ""87b91681dffffff"", ""driving""]",1907.3
"[""87b91698dffffff"", ""87b91680effffff"", ""driving""]",1992.1
"[""87b91698dffffff"", ""87b91680cffffff"", ""driving""]",2044.5
"[""87b91698dffffff"", ""87b91682affffff"", ""driving""]",1972.8
"[""87b91698dffffff"", ""87b91682effffff"", ""driving""]",1891.8
"[""87b91698dffffff"", ""87b916821ffffff"", ""driving""]",1970.9
"[""87b91698dffffff"", ""87b916825ffffff"", ""driving""]",2126.1
"[""87b91698dffffff"", ""87b91690bffffff"", ""driving""]",2513
"[""87b91698dffffff"", ""87b916908ffffff"", ""driving""]",3540.2
"[""87b91698dffffff"", ""87b91690effffff"", ""driving""]",1834.7
"[""87b91698dffffff"", ""87b916903ffffff"", ""driving""]",1863.9
"[""87b91698dffffff"", ""87b916902ffffff"", ""driving""]",2066.7
"[""87b91688effffff"", ""87b916999ffffff"", ""driving""]",1457.5
"[""87b91688effffff"", ""87b91699bffffff"", ""driving""]",1821.8
"[""87b91688effffff"", ""87b9168b4ffffff"", ""driving""]",1598.2
"[""87b91688effffff"", ""87b9168b6ffffff"", ""driving""]",2140
"[""87b91688effffff"", ""87b916d4dffffff"", ""driving""]",1397.1
"[""87b91688effffff"", ""87b916d48ffffff"", ""driving""]",2182.7
"[""87b91688effffff"", ""87b916c65ffffff"", ""driving""]",1453.5
"[""87b91688effffff"", ""87b916c61ffffff"", ""driving""]",1100.7
"[""87b91688effffff"", ""87b916c6effffff"", ""driving""]",1019.3
"[""87b91688effffff"", ""87b916c6affffff"", ""driving""]",998.7
"[""87b91688effffff"", ""87b916c4dffffff"", ""driving""]",1186
"[""87b91688effffff"", ""87b916132ffffff"", ""driving""]",1167.7
"[""87b91688effffff"", ""87b916133ffffff"", ""driving""]",1203.6
"[""87b91688effffff"", ""87b91612affffff"", ""driving""]",1651.8
"[""87b91688effffff"", ""87b916128ffffff"", ""driving""]",1223
"[""87b91688effffff"", ""87b91612dffffff"", ""driving""]",1292.6
"[""87b91688effffff"", ""87b9168deffffff"", ""driving""]",1768.8
"[""87b91688effffff"", ""87b9168c0ffffff"", ""driving""]",2219.5
"[""87b91688effffff"", ""87b9168c4ffffff"", ""driving""]",2679.8
"[""87b91688effffff"", ""87b9168e2ffffff"", ""driving""]",1831.7
"[""87b91688effffff"", ""87b9168e6ffffff"", ""driving""]",1392.7
"[""87b91688effffff"", ""87b916819ffffff"", ""driving""]",1383
"[""87b91688effffff"", ""87b91681dffffff"", ""driving""]",1200.4
"[""87b91688effffff"", ""87b91681cffffff"", ""driving""]",1250.7
"[""87b91688effffff"", ""87b916811ffffff"", ""driving""]",1248.6
"[""87b91688effffff"", ""87b916810ffffff"", ""driving""]",1217.1
"[""87b91688effffff"", ""87b916816ffffff"", ""driving""]",1306.3
"[""87b91688effffff"", ""87b91698bffffff"", ""driving""]",1351.3
"[""87b91688effffff"", ""87b91698affffff"", ""driving""]",1559.9
"[""87be4924affffff"", ""87be492e1ffffff"", ""driving""]",1643.8
"[""87be4924affffff"", ""87be492eeffffff"", ""driving""]",1591.4
"[""87be4924affffff"", ""87be492eaffffff"", ""driving""]",1483.4
"[""87be4924affffff"", ""87be492ccffffff"", ""driving""]",1444.9
"[""87be4924affffff"", ""87be492c8ffffff"", ""driving""]",2013.9
"[""87be4924affffff"", ""87be492c9ffffff"", ""driving""]",1861.6
"[""87be4924affffff"", ""87b914594ffffff"", ""driving""]",1442.7
"[""87be4924affffff"", ""87b914582ffffff"", ""driving""]",1219.6
"[""87b914584ffffff"", ""87be49251ffffff"", ""driving""]",1298
"[""87b914584ffffff"", ""87be49253ffffff"", ""driving""]",1442.5
"[""87b914584ffffff"", ""87be492ecffffff"", ""driving""]",1574.9
"[""87b914584ffffff"", ""87be492eeffffff"", ""driving""]",1488.7
"[""87b914584ffffff"", ""87be492c1ffffff"", ""driving""]",1282.9
"[""87b914584ffffff"", ""87be492ceffffff"", ""driving""]",1488.3
"[""87b914584ffffff"", ""87be492caffffff"", ""driving""]",1320.2
"[""87b914584ffffff"", ""87b916964ffffff"", ""driving""]",1486.2
"[""87b914584ffffff"", ""87b916960ffffff"", ""driving""]",1279.5
"[""87b914584ffffff"", ""87b916963ffffff"", ""driving""]",1649.9
"[""87b914584ffffff"", ""87b91696effffff"", ""driving""]",1368.4
"[""87b914584ffffff"", ""87b916968ffffff"", ""driving""]",1223.4
"[""87b914584ffffff"", ""87b914532ffffff"", ""driving""]",945.6
"[""87b914584ffffff"", ""87be4924dffffff"", ""driving""]",923.1
"[""87b914584ffffff"", ""87be4924cffffff"", ""driving""]",1938.1
"[""87b9145b0ffffff"", ""87be492e2ffffff"", ""driving""]",1395
"[""87b9145b0ffffff"", ""87be492c6ffffff"", ""driving""]",1984.2
"[""87b9145b0ffffff"", ""87be492c2ffffff"", ""driving""]",1184.2
"[""87b9145b0ffffff"", ""87be492dcffffff"", ""driving""]",1347.2
"[""87b9145b0ffffff"", ""87be492d8ffffff"", ""driving""]",1401.3
"[""87b9145b0ffffff"", ""87be492dbffffff"", ""driving""]",1612.8
"[""87b9145b0ffffff"", ""87b916975ffffff"", ""driving""]",1984.9
"[""87b9145b0ffffff"", ""87b916962ffffff"", ""driving""]",3809.4
"[""87b9145b0ffffff"", ""87b916963ffffff"", ""driving""]",1988.3
"[""87b9145b0ffffff"", ""87b91696effffff"", ""driving""]",1706.8
"[""87b9145b0ffffff"", ""87b916968ffffff"", ""driving""]",1561.8
"[""87b9145b0ffffff"", ""87b914514ffffff"", ""driving""]",1178.7
"[""87b9145b0ffffff"", ""87b914532ffffff"", ""driving""]",1212.3
"[""87b9145b0ffffff"", ""87be4924dffffff"", ""driving""]",1189.8
"[""87b9145b0ffffff"", ""87be4924cffffff"", ""driving""]",1621.2
"[""87b916896ffffff"", ""87b916c4effffff"", ""driving""]",1278.2
"[""87b916896ffffff"", ""87b916132ffffff"", ""driving""]",1554.9
"[""87b916896ffffff"", ""87b916130ffffff"", ""driving""]",1596.8
"[""87b916896ffffff"", ""87b916135ffffff"", ""driving""]",1533.3
"[""87b916896ffffff"", ""87b916126ffffff"", ""driving""]",1342.8
"[""87b916896ffffff"", ""87b916124ffffff"", ""driving""]",1227.8
"[""87b916896ffffff"", ""87b91688bffffff"", ""driving""]",1573
"[""87b916896ffffff"", ""87b916888ffffff"", ""driving""]",1328.2
"[""87b916896ffffff"", ""87b91688cffffff"", ""driving""]",1397.2
"[""87b916896ffffff"", ""87b9168aaffffff"", ""driving""]",1104.9
"[""87b916896ffffff"", ""87b9168aeffffff"", ""driving""]",1257.9
"[""87b916896ffffff"", ""87b9168a1ffffff"", ""driving""]",1381.7
"[""87b916896ffffff"", ""87b9168a5ffffff"", ""driving""]",1543
"[""87b916896ffffff"", ""87b9168a4ffffff"", ""driving""]",1533.9
"[""87b916896ffffff"", ""87b916999ffffff"", ""driving""]",1588.9
"[""87b916896ffffff"", ""87b916998ffffff"", ""driving""]",1693.9
"[""87b9168e6ffffff"", ""87b916831ffffff"", ""driving""]",1911.5
"[""87b9168e6ffffff"", ""87b916833ffffff"", ""driving""]",1665.4
"[""87b9168e6ffffff"", ""87b916814ffffff"", ""driving""]",1732.3
"[""87b9168e6ffffff"", ""87b916816ffffff"", ""driving""]",1470.9
"[""87b9168e6ffffff"", ""87b9168a5ffffff"", ""driving""]",1462
"[""87b9168e6ffffff"", ""87b9168a0ffffff"", ""driving""]",1518.3
"[""87b9168e6ffffff"", ""87b9168a3ffffff"", ""driving""]",1406.4
"[""87b9168e6ffffff"", ""87b916881ffffff"", ""driving""]",1202.9
"[""87b9168e6ffffff"", ""87b91688affffff"", ""driving""]",1039
"[""87b9168e6ffffff"", ""87b916124ffffff"", ""driving""]",894.3
"[""87b9168e6ffffff"", ""87b916125ffffff"", ""driving""]",765.3
"[""87b9168e6ffffff"", ""87b9168d2ffffff"", ""driving""]",754.2
"[""87b9168e6ffffff"", ""87b9168d3ffffff"", ""driving""]",844.7
"[""87b9168e6ffffff"", ""87b9168deffffff"", ""driving""]",1331.4
"[""87b9168e6ffffff"", ""87b9168d8ffffff"", ""driving""]",1026.4
"[""87b9168e6ffffff"", ""87b9168d9ffffff"", ""driving""]",2566.6
"[""87b9168e6ffffff"", ""87b916874ffffff"", ""driving""]",1798.2
"[""87b9168e6ffffff"", ""87b916829ffffff"", ""driving""]",1799
"[""87b9168e6ffffff"", ""87b916828ffffff"", ""driving""]",1524.1
"[""87b9168e6ffffff"", ""87b91682effffff"", ""driving""]",1684.1
"[""87b9168e6ffffff"", ""87b916823ffffff"", ""driving""]",1796.5
"[""87b9168e6ffffff"", ""87b916822ffffff"", ""driving""]",1944.8
"[""87be492ceffffff"", ""87b916921ffffff"", ""driving""]",2255.3
"[""87be492ceffffff"", ""87b91692effffff"", ""driving""]",2268.8
"[""87be492ceffffff"", ""87b91692affffff"", ""driving""]",1725.9
"[""87be492ceffffff"", ""87b91690cffffff"", ""driving""]",1993.3
"[""87be492ceffffff"", ""87b91690dffffff"", ""driving""]",2171.7
"[""87be492ceffffff"", ""87b916973ffffff"", ""driving""]",2120.3
"[""87be492ceffffff"", ""87b916940ffffff"", ""driving""]",1916.3
"[""87be492ceffffff"", ""87b916941ffffff"", ""driving""]",2230.5
"[""87be492ceffffff"", ""87b91696affffff"", ""driving""]",2179.9
"[""87be492ceffffff"", ""87b916968ffffff"", ""driving""]",2133.5
"[""87be492ceffffff"", ""87b91696dffffff"", ""driving""]",2687.1
"[""87be492ceffffff"", ""87b9145a2ffffff"", ""driving""]",1360.8
"[""87be492ceffffff"", ""87b9145a6ffffff"", ""driving""]",1596.2
"[""87be492ceffffff"", ""87be49259ffffff"", ""driving""]",1545.8
"[""87be492ceffffff"", ""87be4925dffffff"", ""driving""]",1640.1
"[""87be492ceffffff"", ""87be4925cffffff"", ""driving""]",1537.5
"[""87be492ceffffff"", ""87be49251ffffff"", ""driving""]",1726
"[""87b916813ffffff"", ""87b9169a8ffffff"", ""driving""]",1999.3
"[""87b916813ffffff"", ""87b9169aaffffff"", ""driving""]",2011.1
"[""87b916813ffffff"", ""87b916981ffffff"", ""driving""]",3816.3
"[""87b916813ffffff"", ""87b91699affffff"", ""driving""]",1396.7
"[""87b916813ffffff"", ""87b9168b4ffffff"", ""driving""]",1566.3
"[""87b916813ffffff"", ""87b9168b0ffffff"", ""driving""]",1292.1
"[""87b916813ffffff"", ""87b9168b3ffffff"", ""driving""]",1551.1
"[""87b916813ffffff"", ""87b916895ffffff"", ""driving""]",1056
"[""87b916813ffffff"", ""87b916891ffffff"", ""driving""]",1357
"[""87b916813ffffff"", ""87b91689cffffff"", ""driving""]",1172.7
"[""87b916813ffffff"", ""87b91689dffffff"", ""driving""]",1034.7
"[""87b916813ffffff"", ""87b91688affffff"", ""driving""]",1113.9
"[""87b916813ffffff"", ""87b91688bffffff"", ""driving""]",1307.5
"[""87b916813ffffff"", ""87b9168d6ffffff"", ""driving""]",1410.1
"[""87b916813ffffff"", ""87b9168d0ffffff"", ""driving""]",1284
"[""87b916813ffffff"", ""87b9168d5ffffff"", ""driving""]",1215.6
"[""87b916813ffffff"", ""87b9168c6ffffff"", ""driving""]",1812.6
"[""87b916813ffffff"", ""87b9168c4ffffff"", ""driving""]",2311.7
"[""87b916813ffffff"", ""87b9168e3ffffff"", ""driving""]",1823.4
"[""87b916813ffffff"", ""87b9168e1ffffff"", ""driving""]",1328.3
"[""87b916813ffffff"", ""87b916852ffffff"", ""driving""]",1206.8
"[""87b916813ffffff"", ""87b916856ffffff"", ""driving""]",1234.7
"[""87b916813ffffff"", ""87b916809ffffff"", ""driving""]",1299.2
"[""87b916813ffffff"", ""87b91680dffffff"", ""driving""]",1401.9
"[""87b916813ffffff"", ""87b91682bffffff"", ""driving""]",1319.7
"[""87b916813ffffff"", ""87b916828ffffff"", ""driving""]",1386.9
"[""87b916813ffffff"", ""87b91682cffffff"", ""driving""]",1577.4
"[""87b916813ffffff"", ""87b916821ffffff"", ""driving""]",1435.9
"[""87b916813ffffff"", ""87b916820ffffff"", ""driving""]",1300
"[""87b916813ffffff"", ""87b916826ffffff"", ""driving""]",1269.7
"[""87b916813ffffff"", ""87b91691bffffff"", ""driving""]",1539.8
"[""87b916813ffffff"", ""87b9169adffffff"", ""driving""]",1687.7
"[""87b91696affffff"", ""87be492ddffffff"", ""driving""]",1735.2
"[""87b91696affffff"", ""87be492d8ffffff"", ""driving""]",1565
"[""87b91696affffff"", ""87be492daffffff"", ""driving""]",1962.2
"[""87b91696affffff"", ""87b916929ffffff"", ""driving""]",1728
"[""87b91696affffff"", ""87b91692bffffff"", ""driving""]",1912.2
"[""87b91696affffff"", ""87b91690dffffff"", ""driving""]",1924.9
"[""87b91696affffff"", ""87b916956ffffff"", ""driving""]",1699.5
"[""87b91696affffff"", ""87b916952ffffff"", ""driving""]",1568.2
"[""87b91696affffff"", ""87b91682cffffff"", ""driving""]",1603.2
"[""87b91696affffff"", ""87b916828ffffff"", ""driving""]",1723.9
"[""87b91696affffff"", ""87b916829ffffff"", ""driving""]",1677.2
"[""87b91696affffff"", ""87b916874ffffff"", ""driving""]",1466.1
"[""87b91696affffff"", ""87b914586ffffff"", ""driving""]",1277
"[""87b91696affffff"", ""87b9145b3ffffff"", ""driving""]",2304.6
"[""87b91696affffff"", ""87b9145b2ffffff"", ""driving""]",2116.4
"[""87b91696affffff"", ""87be492cdffffff"", ""driving""]",2407.8
"[""87b91696affffff"", ""87be492ccffffff"", ""driving""]",2260.2
"[""87be49253ffffff"", ""87be492f3ffffff"", ""driving""]",1341.5
"[""87be49253ffffff"", ""87be492d5ffffff"", ""driving""]",1815.4
"[""87be49253ffffff"", ""87be492d1ffffff"", ""driving""]",2122.2
"[""87be49253ffffff"", ""87be492dcffffff"", ""driving""]",1633.3
"[""87be49253ffffff"", ""87be492ddffffff"", ""driving""]",1705.6
"[""87be49253ffffff"", ""87be492caffffff"", ""driving""]",2381.6
"[""87be49253ffffff"", ""87be492cbffffff"", ""driving""]",2376.9
"[""87be49253ffffff"", ""87b914596ffffff"", ""driving""]",1957.3
"[""87be49253ffffff"", ""87b914590ffffff"", ""driving""]",1935.3
"[""87be49253ffffff"", ""87b914586ffffff"", ""driving""]",1728.5
